Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MAT 112,Matematik II,Gülçin Mihriye Muslu,Perşembe Perşembe,0830/1229 1430/1629,FEB FEB,2,2,MAT MATM,15487,2019 - 2020 Güz Dönemi
MAT 115E,Intro. to Programming Language,Muzaffer Altıntaş,Çarşamba Çarşamba,0830/1029 1030/1229,FEB FEB,43,30,MAT MATE,10381,2019 - 2020 Güz Dönemi
MAT 115E,Intro. to Programming Language,Muzaffer Altıntaş,Pazartesi Pazartesi,0830/1029 1030/1229,FEB FEB,49,30,MAT MATE,10376,2019 - 2020 Güz Dönemi
MAT 116E,Advanced Sci. & Eng. Computing,Burcu Tunga,Cuma,0830/1229,FEB,40,40,MAT MATE,10383,2019 - 2020 Güz Dönemi
MAT 117,Matematik Müh. Giriş ve Etik,Sevgi Harman,Çarşamba,1330/1529,FEB,56,60,MAT,10384,2019 - 2020 Güz Dönemi
MAT 141,Lineer Cebir I,Burak Yıldıran Stodolsky,Perşembe,0830/1129,FEB,69,80,MAT,10385,2019 - 2020 Güz Dönemi
MAT 142,Lineer Cebir II,Şeyda Canan Tekin,Çarşamba,0830/1129,MED,14,50,MAT,10386,2019 - 2020 Güz Dönemi
MAT 175,Soyut Matematik,Burak Yıldıran Stodolsky,Salı,0830/1129,FEB,95,85,MAT MATM,10387,2019 - 2020 Güz Dönemi
MAT 187,Matematik I,Fatma Özdemir,Pazartesi Salı Perşembe,1230/1429 1230/1429 1230/1429,FEB FEB FEB,64,80,MAT,10388,2019 - 2020 Güz Dönemi
MAT 188,Matematik II,--,Pazartesi Salı Perşembe,1230/1429 1230/1429 1230/1429,FEB FEB FEB,0,0,MAT,15156,2019 - 2020 Güz Dönemi
MAT 202,Sayısal Yöntemler,Özcan Kalenderli,Cuma,1400/1659,EEB,66,50,CEV CHZ DEN EHB ELE ELH ELK GEM GEO GID IML INS ISL JEF JEO KOM KON MAD MAK MET PET TEK TEL,11410,2019 - 2020 Güz Dönemi
MAT 202,Sayısal Yöntemler,İsmail Yalçın,Perşembe,1330/1629,GDB,52,50,CEV CHZ DEN EHB ELE ELH ELK GEM GEO GID IML INS ISL JEF JEO KOM KON MAD MAK MET PET TEK TEL,12489,2019 - 2020 Güz Dönemi
