Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MUT 102,Kemençe Yapımı II,Mehmet Haşim Açanal,----,/,TMB / ---,3,10,"MTMY, MUT, MZT",22518,2023 - 2024 Bahar Dönemi
MUT 112,Bağlama Yapımı,Şafak Köksal,----,/,TMB / ---,2,10,"MTMM, MUT, MZT",22520,2023 - 2024 Bahar Dönemi
MUT 132,Akustik II,Murat Tıraş,Salı,1530/1729,TMB / ---,17,25,"MUT, MZT",22548,2023 - 2024 Bahar Dönemi
MUT 142,Ses Düzenleme ve Editing,Ozan Sarıer,"Salı
Perşembe","1030/1229
1330/1529","TMB
TMB / ---
---",11,15,"MUT, MZT",22549,2023 - 2024 Bahar Dönemi
MUT 154,Ses Tasarımı,Gökhan Deneç,Pazartesi,0830/1029,TMB / ---,12,15,"MUT, MZT",22550,2023 - 2024 Bahar Dönemi
MUT 162,Makina ve Takım Bilgisi,Mehmet Tangör,Cuma,1400/1559,TMB / ---,5,15,"MUT, MZT",22551,2023 - 2024 Bahar Dönemi
MUT 202,Keman Yapımı I,--,----,/,TMB / ---,0,0,"MUT, MZT",22523,2023 - 2024 Bahar Dönemi
MUT 212,Lavta Yapımı,Şafak Köksal,----,/,TMB / ---,3,10,"MUT, MZT",22524,2023 - 2024 Bahar Dönemi
MUT 242,Elektronik Ortam ve Müzik,Gökhan Deneç,"Pazartesi
Çarşamba","1030/1229
1330/1529","TMB
TMB / ---
---",14,15,"MUT, MZT",22552,2023 - 2024 Bahar Dönemi
MUT 254,Sayısal Ses,Ozan Sarıer,Salı,0830/1029,TMB / ---,9,15,"MUT, MZT",22553,2023 - 2024 Bahar Dönemi
MUT 264,Üst Yüzey İşlemleri,Tuğcan Eğüz Yeşiltepe,Perşembe,0830/1029,TMB / ---,5,15,"MUT, MZT",22554,2023 - 2024 Bahar Dönemi
MUT 302,Viyola Yapımı,Ahmet Tunç Buyruklar,----,/,TMB / ---,4,10,"MUT, MZT",22526,2023 - 2024 Bahar Dönemi
MUT 343,Çalgı Akustiği,Tuğcan Eğüz Yeşiltepe,Cuma,1600/1759,TMB / ---,6,15,"MUT, MZT",22563,2023 - 2024 Bahar Dönemi
MUT 368,Çalgı Bilgisi II,Ahmet Tunç Buyruklar,Salı,0830/1029,TMB / ---,20,20,"MUT, MZT",22560,2023 - 2024 Bahar Dönemi
