Kod,Ders,Eğitmen,Gün,Saat,Bina,Kayıtlı,Kontenjan,Bölüm Sınırlaması,CRN,Dönem
MAK 101,Makina Müh. Giriş ve Etik,İsmail Yalçın Uralcan,Çarşamba,1330/1529,MKB / KS,203,250,"MAK, MAKM",13347,2023 - 2024 Güz Dönemi
MAK 104E,Intr to Comp in Mech. Eng (C),Bülent Bölat,Pazartesi,0830/1129,MKB / 406,16,50,"IML, MAK",13348,2023 - 2024 Güz Dönemi
MAK 104E,Intr to Comp in Mech. Eng (C),Bülent Bölat,Salı,0830/1129,MKB / 406,7,50,"IML, MAK",13349,2023 - 2024 Güz Dönemi
MAK 104E,Intr to Comp in Mech. Eng (C),Hülya Yalçın,Çarşamba,0830/1129,MKB / 406,47,50,"IML, MAK",13350,2023 - 2024 Güz Dönemi
MAK 104E,Intr to Comp in Mech. Eng (C),Kubilay Yay,Perşembe,0830/1129,MKB / 406,50,50,"IML, MAK",13351,2023 - 2024 Güz Dönemi
MAK 104E,Intr to Comp in Mech. Eng (C),Atakan Altınkaynak,Cuma,0830/1129,MKB / 406,23,50,"IML, MAK",13352,2023 - 2024 Güz Dönemi
MAK 105,Makine Tasarımına Giriş,--,"Salı
Perşembe","0830/1029
0830/1129","MKB
MKB / ---
---",0,0,"IML, MAK",13353,2023 - 2024 Güz Dönemi
MAK 105,Makine Tasarımına Giriş,--,"Salı
Perşembe","0830/1029
0830/1129","MKB
MKB / ---
---",0,0,"IML, MAK",13354,2023 - 2024 Güz Dönemi
MAK 105,Makine Tasarımına Giriş,--,"Salı
Perşembe","0830/1029
0830/1129","MKB
MKB / ---
---",0,0,"IML, MAK",13355,2023 - 2024 Güz Dönemi
MAK 105,Makine Tasarımına Giriş,--,"Çarşamba
Cuma","0830/1029
0830/1129","MKB
MKB / ---
---",0,0,"IML, MAK",13356,2023 - 2024 Güz Dönemi
MAK 107,Makina Tasarımına Giriş,Cevat Erdem İmrak,Perşembe,0830/1129,MKB / R354,66,60,"IML, MAK",15263,2023 - 2024 Güz Dönemi
MAK 107,Makina Tasarımına Giriş,Serpil Kurt Habiboğlu,Perşembe,0830/1129,MKB / R358,43,60,"IML, MAK",15264,2023 - 2024 Güz Dönemi
MAK 107,Makina Tasarımına Giriş,Yusuf Ziya Kocabal,Perşembe,0830/1129,MKB / R362,76,60,"IML, MAK",15265,2023 - 2024 Güz Dönemi
MAK 107,Makina Tasarımına Giriş,Yusuf Ziya Kocabal,Cuma,0830/1129,MKB / R358,72,60,"IML, MAK",15266,2023 - 2024 Güz Dönemi
MAK 110E,Comput.Aided Technical Drawing,Atakan Altınkaynak,Çarşamba,0830/1229,MKB / 409,15,60,"IML, MAK, MKN",13357,2023 - 2024 Güz Dönemi
MAK 110E,Comput.Aided Technical Drawing,Ali İmre Aydeniz,Perşembe,0830/1229,MKB / 409,24,60,"IML, MAK, MKN",13358,2023 - 2024 Güz Dönemi
MAK 110E,Comput.Aided Technical Drawing,Erkan Günpınar,Cuma,0830/1229,MKB / 409,37,60,"IML, MAK, MKN",13359,2023 - 2024 Güz Dönemi
MAK 114,Lineer Cebir ve Uygulamaları,Sinem Öztürk,"Salı
Perşembe","1030/1229
1530/1629","MKB
MKB / A501
A501",75,120,"IML, MAK",13360,2023 - 2024 Güz Dönemi
MAK 118,Statik,Ali İmre Aydeniz,"Salı
Perşembe","1330/1529
1630/1729","MKB
MKB / R362
R362",45,60,"MAK, MKN",13361,2023 - 2024 Güz Dönemi
MAK 118,Statik,Sevinç Ayşe Zaloğlu,"Salı
Perşembe","1330/1529
1630/1729","MKB
MKB / R358
R358",58,60,"MAK, MKN",13362,2023 - 2024 Güz Dönemi
MAK 198,Atölye: İşSağ.&Güv. Mak.Elema.,Serpil Kurt Habiboğlu,Salı,0830/1029,MKB / A201,39,80,"IML, MAK",15267,2023 - 2024 Güz Dönemi
MAK 198,Atölye: İşSağ.&Güv. Mak.Elema.,Yusuf Ziya Kocabal,Salı,0830/1029,MKB / A101,14,80,"IML, MAK",15268,2023 - 2024 Güz Dönemi
MAK 198,Atölye: İşSağ.&Güv. Mak.Elema.,İsmail Yalçın Uralcan,Salı,0830/1029,MKB / R362,32,80,"IML, MAK",15269,2023 - 2024 Güz Dönemi
MAK 198,Atölye: İşSağ.&Güv. Mak.Elema.,"Cevat Erdem İmrak, Adem Candaş",Çarşamba,0830/1029,MKB / A101,62,80,"IML, MAK",15270,2023 - 2024 Güz Dönemi
MAK 200,Atölye,--,----,/,MKB / ---,0,0,"IML, MAK",13363,2023 - 2024 Güz Dönemi
MAK 200,Atölye,Yusuf Ziya Kocabal,----,/,MKB / ---,46,60,"IML, MAK",13364,2023 - 2024 Güz Dönemi
MAK 200,Atölye,İsmail Yalçın Uralcan,----,/,MKB / ---,0,200,"IML, MAK",15292,2023 - 2024 Güz Dönemi
MAK 202E,Numerical Meth.for Mech. Eng.,Alper Tolga Çalık,"Pazartesi
Perşembe","0830/1029
1230/1329","MKB
MKB / D317
D317",60,60,"IML, MAK",13365,2023 - 2024 Güz Dönemi
MAK 202E,Numerical Meth.for Mech. Eng.,Sertaç Çadırcı,"Pazartesi
Perşembe","0830/1029
1230/1329","MKB
MKB / D357
D357",47,60,"IML, MAK",13366,2023 - 2024 Güz Dönemi
MAK 210E,Engineering Mathematics,Hakan Öksüzoğlu,"Çarşamba
Perşembe","1330/1529
1330/1529","MKB
MKB / R354
R354",60,60,"IML, IMLE, MAK, MAKE",13367,2023 - 2024 Güz Dönemi
